,activity_id,serious_marine_incident,marine_board_convened,invest_level,casualty_classification,incident_involvement,invest_type
0,2296868,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2297555,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2298366,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2299868,false,false,,Routine,Alleged Civil Offense(s),Incident Investigation
0,2302019,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2305859,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2306623,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2307218,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2307227,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2307329,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2307385,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2307415,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2309834,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2310751,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2311881,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2312093,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2312398,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2313854,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2322985,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2323826,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2324089,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2324693,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2324742,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2326411,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2326910,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2328338,true,false,,Routine,Alleged Civil Offense(s),Incident Investigation
0,2328383,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2329478,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2329574,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2331950,false,false,,Routine,Alleged Civil Offense(s),Incident Investigation
0,2332487,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2333209,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2334405,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2334564,false,false,,Routine,Alleged Civil Offense(s),Incident Investigation
0,2337575,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2337708,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2338689,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2339717,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2340083,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2340641,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2342190,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2344766,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2344816,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2345817,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2348137,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2349906,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2350070,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2350306,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2352897,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2355743,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2356695,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2358990,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2361542,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2362690,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2365827,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2367768,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2367888,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2368185,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2369797,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2375406,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2377384,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2378060,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2379035,true,false,,Routine,Discharge of Oil,Incident Investigation
0,2383522,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2385782,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2385798,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2391192,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2391449,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2396219,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2396902,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2396975,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2397636,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2404695,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2405094,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2405537,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2408097,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2408766,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2408780,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2417265,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2418300,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2418418,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2422725,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2423951,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2425463,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2426274,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2426290,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2426539,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2427647,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2427862,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2427900,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2430915,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2431111,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2431230,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2433189,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2434254,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2440611,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2441717,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2442821,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2449355,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2451068,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2452441,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2456742,true,false,,Routine,Alleged Civil Offense(s),Incident Investigation
0,2460668,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2463934,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2464976,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2465837,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2466058,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2473157,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2473511,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2473518,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2474197,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2474564,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2475427,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2485451,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2486488,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2495036,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2499397,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2502246,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2508972,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2511824,false,false,,Routine,Alleged Civil Offense(s),Incident Investigation
0,2511836,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2512044,true,false,,Major Marine Casualty,"Marine Casualty, Reportable",Incident Investigation
0,2512809,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2513074,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2514318,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2514422,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2514651,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2516044,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2517681,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2518678,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2527764,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2528278,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2528509,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2530193,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2531554,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2533084,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2533243,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2534307,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2534690,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2539078,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2539825,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2541750,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2542975,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2543211,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2544756,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2546156,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2546799,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2547507,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2547584,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2547589,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2547769,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2549916,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2550002,false,false,,Routine,Alleged Civil Offense(s),Incident Investigation
0,2550105,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2552069,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2554586,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2556925,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2557574,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2557776,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2558063,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2559819,false,false,,Routine,Alleged Civil Offense(s),Incident Investigation
0,2560234,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2560715,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2560829,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,2562043,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
